id,carat,cut,price,color,clarity
A689,0.4,Ideal,873,G,SI1
A690,1.52,Very Good,7109,J,VS2
A691,1.38,Ideal,5765,J,SI2
A692,0.71,Ideal,2594,H,VVS2
A693,0.32,Premium,672,G,VS2
A694,0.5,Premium,1410,E,SI1
A695,0.41,Ideal,1107,F,VS2
A696,0.52,Ideal,1555,E,SI1
A697,0.44,Ideal,1160,G,VVS1
A698,0.53,Good,1023,J,VS2
A699,0.33,Ideal,730,H,VVS1
A700,0.54,Ideal,1340,E,SI2
A701,1.7,Premium,7650,J,SI2
A702,1.1,Ideal,5636,H,SI1
A703,0.54,Premium,1637,H,VS1
A704,0.4,Ideal,758,I,VVS2
A705,0.31,Ideal,562,G,VS2
A706,1.12,Premium,8561,G,VVS1
A707,1.2,Premium,6250,F,SI1
A708,0.72,Ideal,2385,G,SI1
A709,2,Good,11400,I,SI2
A710,1.23,Ideal,5894,F,SI2
A711,0.5,Premium,1752,D,VS2
A712,1,Premium,5242,G,VS2
A713,1.02,Ideal,4207,H,SI2
A714,0.33,Ideal,917,E,VVS2
A715,0.56,Very Good,1770,E,VS2
A716,0.26,Very Good,565,H,VVS2
A717,1.37,Premium,5156,J,SI2
A718,0.5,Ideal,1154,E,SI2
A719,0.74,Ideal,2289,H,SI2
A720,1.72,Ideal,10268,G,SI2
A721,1.7,Very Good,12030,E,SI2
A722,2.05,Fair,17408,I,VS1
A723,1.52,Ideal,11154,H,VS1
A724,0.41,Ideal,613,J,VS2
A725,1.06,Premium,4903,D,SI2
A726,1.5,Fair,6922,E,SI2
A727,1.51,Good,7062,J,VS2
A728,2.39,Premium,17642,I,VS1
A729,1.53,Very Good,11557,H,VS2
A730,0.5,Very Good,1154,E,SI2
A731,0.72,Premium,2030,F,SI1
A732,0.7,Fair,2762,F,VS2
A733,1.03,Very Good,4668,E,SI2
A734,0.82,Very Good,2975,E,SI2
A735,0.41,Ideal,1367,E,VVS1
A736,1.01,Good,6509,E,VS1
A737,0.32,Good,524,E,SI1
A738,0.4,Premium,882,E,SI1
A739,0.5,Ideal,1079,F,SI2
A740,2,Very Good,13203,J,VS1
A741,1.72,Premium,14892,F,SI1
A742,0.71,Premium,2207,H,SI1
A743,0.33,Ideal,666,G,VS1
A744,0.53,Ideal,1783,D,VS2
A745,0.38,Very Good,752,F,VS2
A746,0.56,Ideal,1616,H,VS1
A747,0.34,Ideal,935,F,VVS1
A748,0.21,Premium,326,E,SI1
A749,1.02,Fair,5350,E,VS2
A750,0.53,Premium,1335,G,VS2
A751,0.92,Premium,3967,F,SI1
A752,0.35,Premium,921,E,VS1
A753,0.63,Very Good,1932,H,VVS2
A754,1.01,Very Good,4642,H,SI1
A755,0.56,Premium,1865,D,SI1
A756,1.15,Very Good,7175,G,VS2
A757,0.33,Very Good,492,D,SI2
A758,1,Fair,4295,G,SI1
A759,0.71,Very Good,2375,E,SI2
A760,0.71,Very Good,2147,F,SI2
A761,0.56,Ideal,2066,D,VS2
A762,0.35,Ideal,1024,H,VVS1
A763,0.3,Very Good,635,G,VVS1
A764,0.39,Very Good,650,E,SI2
A765,1.73,Very Good,16807,G,VS2
A766,0.28,Ideal,828,E,VVS2
A767,0.38,Ideal,525,J,SI1
A768,0.7,Ideal,3206,G,VS1
A769,0.3,Ideal,844,E,VS2
A770,2.09,Very Good,18509,F,SI2
A771,0.36,Ideal,1013,E,VS2
A772,1.22,Premium,5368,I,SI1
A773,0.54,Premium,1786,F,VS2
A774,0.31,Ideal,591,F,VS2
A775,1.21,Good,9176,E,VS2
A776,1.55,Ideal,14185,F,VS2
A777,0.26,Very Good,420,D,VS1
A778,1.22,Very Good,3443,J,SI2
A779,0.43,Very Good,943,G,VS1
A780,0.93,Ideal,3844,H,SI1
A781,1.2,Ideal,6968,H,SI1
A782,0.56,Ideal,1915,F,VS1
A783,0.3,Premium,675,E,SI1
A784,0.32,Ideal,900,E,VS2
A785,0.75,Premium,2331,H,SI1
A786,0.72,Ideal,3283,E,VS1
A787,0.7,Ideal,2952,E,VS2
A788,0.51,Very Good,1414,H,VS2
A789,0.69,Ideal,1822,H,SI1
A790,0.3,Ideal,1025,G,IF
A791,0.53,Ideal,1830,F,VS1
A792,1.01,Good,5443,D,SI1
A793,0.33,Ideal,839,D,VS1
A794,1.5,Good,7714,H,SI2
A795,0.3,Good,814,E,VVS2
A796,1.51,Ideal,12738,D,SI1
A797,0.67,Ideal,1662,G,SI1
A798,0.35,Ideal,907,D,VS2
A799,0.61,Ideal,1579,G,SI1
A800,0.91,Fair,5430,E,VVS2
A801,1,Premium,4032,H,SI2
A802,1.5,Good,4731,G,I1
A803,0.9,Very Good,4601,G,VVS1
A804,0.34,Ideal,765,E,SI1
A805,1.02,Ideal,7026,F,VS2
A806,1.5,Premium,14199,F,VS2
A807,0.4,Very Good,867,F,VS2
A808,1.51,Very Good,9513,E,SI2
A809,1.01,Very Good,8621,G,IF
A810,0.4,Very Good,702,G,SI1
A811,0.9,Ideal,5013,H,VS1
A812,0.56,Ideal,1580,E,SI1
A813,0.52,Ideal,1689,H,VS2
A814,0.38,Ideal,1027,E,VVS2
A815,0.42,Ideal,847,H,VS1
A816,0.55,Ideal,2609,E,VVS1
A817,0.7,Very Good,2382,F,SI1
A818,0.24,Ideal,678,F,VVS1
A819,0.8,Premium,2022,J,SI2
A820,0.38,Ideal,1140,D,VS1
A821,0.42,Ideal,1179,D,VS1
A822,0.31,Ideal,713,D,VS1
A823,0.31,Ideal,372,I,SI2
A824,0.44,Very Good,1081,F,VS1
A825,,Ideal,432,I,VVS1
A826,,Premium,6307,F,VS2
A827,,Good,7022,J,SI1
A828,0.51,Very Good,2056,E,VVS2
A829,1.2,Ideal,9784,G,VVS1
A830,0.39,Very Good,1065,E,VS2
A831,0.29,Ideal,607,H,IF
A832,0.7,Ideal,2107,J,VS1
A833,0.52,Fair,2079,E,VVS2
A834,0.93,Very Good,4214,D,SI2
A835,0.41,Ideal,1295,F,VVS1
A836,1.56,Good,9784,F,SI2
A837,0.73,Very Good,2565,I,VVS2
A838,1.06,Ideal,4238,G,SI2
A839,1.1,Premium,4691,E,SI2
A840,1.07,Ideal,4764,I,VS2
A841,0.7,Good,1111,I,I1
A842,0.38,Premium,855,G,SI1
A843,0.3,Ideal,778,D,VS2
A844,1.22,Ideal,7430,I,VS2
A845,2.43,Premium,18692,J,VS2
A846,0.4,Very Good,579,F,SI2
A847,0.72,Premium,2429,D,SI2
A848,0.34,Ideal,974,G,IF
A849,1.09,Fair,3170,F,SI2
A850,0.53,Ideal,1721,E,VS2
A851,0.57,Good,1816,G,VS2
A852,1.03,Premium,5330,F,VS2
A853,2.14,Premium,17416,I,VS2
A854,2,Ideal,13675,G,SI1
A855,0.32,Premium,589,D,SI1
A856,2.01,Good,14426,H,SI2
A857,1.51,Fair,7534,H,VS2
A858,1.72,Premium,17605,G,VS1
A859,2.08,Very Good,15696,H,SI2
A860,0.38,Ideal,703,I,VS1
A861,0.9,Good,3024,H,SI2
A862,1,Very Good,5058,F,SI1
A863,0.39,Ideal,587,F,SI2
A864,1.21,Ideal,6691,I,VS1
A865,1,Premium,7420,E,VS1
A866,0.29,Ideal,525,G,VS2
A867,0.54,Very Good,1389,G,SI1
A868,0.3,Very Good,1013,G,VVS1
A869,0.31,Ideal,755,G,VVS1
A870,0.83,Ideal,3933,D,SI1
A871,1,Fair,2912,I,SI1
A872,1.21,Very Good,7826,F,VS2
A873,1.51,Very Good,7418,J,VS2
A874,0.4,Ideal,1080,F,VS2
A875,0.7,Ideal,2487,I,VVS2
A876,0.52,Very Good,1641,G,VS1
A877,0.37,Premium,666,H,SI1
A878,1.52,Very Good,11912,H,VS1
A879,0.76,Ideal,3927,G,VVS2
A880,0.72,Ideal,3564,F,VS2
A881,1.01,Ideal,6176,G,VS1
A882,0.73,Premium,2841,F,VS2
A883,0.59,Ideal,1371,F,SI2
A884,1.04,Good,5766,E,SI1
A885,1.51,Ideal,8574,I,SI1
A886,1.77,Premium,8840,J,SI2
A887,0.26,Ideal,599,D,VVS2
A888,0.31,Ideal,625,H,VVS2
A889,0.3,Ideal,360,I,SI2
A890,1.12,Premium,5329,D,SI2
A891,0.91,Premium,4352,D,SI1
A892,0.5,Good,1415,F,VS1
A893,0.59,Ideal,1912,D,SI1
A894,0.36,Ideal,932,G,VS1
A895,0.91,Ideal,3898,E,SI2
A896,0.9,Very Good,3964,H,VS1
A897,0.33,Ideal,827,H,VVS2
A898,0.41,Premium,969,E,SI1
A899,0.71,Ideal,3499,F,VVS2
A900,2.36,Ideal,14146,H,SI2
A901,0.67,Good,2258,D,SI1
A902,1.23,Ideal,10859,G,VS1
A903,0.43,Ideal,1169,F,VVS2
A904,0.31,Premium,942,E,VS1
A905,0.74,Ideal,2769,I,SI1
A906,0.51,Premium,1205,E,SI2
A907,0.4,Ideal,877,H,VVS2
A908,1.02,Good,8005,G,VVS1
A909,2.16,Ideal,14691,J,SI1
A910,0.32,Premium,842,H,IF
A911,0.43,Ideal,716,H,SI1
A912,0.3,Ideal,401,E,SI2
A913,1.03,Ideal,4470,G,SI2
A914,1.53,Premium,9747,G,SI1
A915,0.3,Premium,630,G,VS2
A916,0.3,Ideal,854,F,VVS1
A917,1.21,Very Good,7703,E,SI1
A918,1.32,Ideal,7480,I,VS1
A919,1,Ideal,6465,G,VS1
A920,0.7,Premium,2362,F,SI2
A921,0.7,Ideal,2382,F,SI1
A922,1.03,Ideal,5378,I,VS2
A923,1.52,Premium,8897,D,SI2
A924,0.71,Ideal,2001,J,SI1
A925,2.01,Good,15587,I,VS2
A926,0.71,Ideal,2701,I,IF
A927,1,Ideal,5292,F,SI1
A928,0.59,Very Good,2021,E,VS1
A929,0.52,Ideal,2092,F,VVS2
A930,0.7,Very Good,2415,I,VVS2
A931,0.35,Ideal,1035,F,IF
A932,0.31,Ideal,625,F,VS2
A933,0.74,Ideal,2877,G,VS2
A934,0.3,Ideal,764,H,IF
A935,0.33,Ideal,433,H,SI2
A936,0.7,Premium,2512,G,VS1
A937,0.75,Premium,2234,H,SI2
A938,0.31,Ideal,544,I,VS1
A939,1.2,Ideal,8334,F,VS2
A940,1.5,Premium,3457,H,I1
A941,1.35,Premium,8747,H,VS1
A942,0.41,Good,738,D,SI1
A943,0.73,Ideal,2527,F,SI1
A944,0.9,Ideal,3521,G,SI2
A945,1.61,Ideal,14341,G,VS1
A946,0.41,Good,683,H,SI1
A947,0.26,Ideal,605,G,VVS1
A948,0.74,Ideal,2952,I,IF
A949,1,Good,3889,E,SI2
A950,0.32,Ideal,943,F,IF
A951,1.02,Ideal,4798,E,SI2
A952,0.4,Premium,1050,F,VS1
A953,2.3,Ideal,18108,H,SI2
A954,1.31,Ideal,6873,I,VS2
A955,1.43,Very Good,9450,D,SI1
A956,0.33,Ideal,1052,E,VVS1
A957,1.06,Ideal,8619,F,VVS2
A958,0.81,Premium,3004,F,SI1
A959,0.84,Very Good,3535,G,VS2
A960,1.21,Very Good,5452,J,VS1
A961,0.42,Very Good,958,E,VS2
A962,0.52,Very Good,1372,E,SI2
A963,0.36,Premium,726,H,VVS2
A964,1.13,Premium,5316,E,SI2
A965,0.29,Ideal,507,G,VS1
A966,0.57,Very Good,1346,F,SI1
A967,0.41,Premium,961,H,VVS2
A968,1,Premium,4805,E,SI1
A969,1.02,Premium,5998,D,SI1
A970,1.24,Premium,4858,I,VS2
A971,2.05,Premium,12857,G,SI2
A972,0.32,Very Good,730,H,VVS1
A973,1.16,Premium,5016,I,VS2
A974,1.2,Ideal,5826,G,SI2
A975,0.93,Ideal,4635,H,SI1
A976,0.71,Ideal,2226,J,VVS2
A977,1.02,Premium,6479,F,VS2
A978,0.3,Ideal,709,D,SI1
A979,0.36,Premium,932,G,VS1
A980,1.37,Ideal,13439,G,IF
A981,0.4,Ideal,1090,E,VS2
A982,0.52,Ideal,1292,D,SI2
A983,1.01,Very Good,4189,I,SI1
A984,0.31,Ideal,680,E,VS2
A985,0.9,Very Good,3919,H,VS2
A986,0.41,Ideal,683,E,SI2
A987,1.19,Very Good,8689,G,VVS2
A988,0.73,Ideal,3249,F,SI1
A989,0.51,Ideal,1343,E,SI1
A990,0.62,Premium,1234,F,SI2
A991,0.31,Ideal,774,D,VS1
A992,0.71,Ideal,2505,D,SI2
A993,1.51,Ideal,16688,D,VS1
A994,0.25,Very Good,576,E,VVS1
A995,0.51,Very Good,1633,D,VS2
A996,1.02,Premium,4044,D,SI2
A997,0.37,Ideal,999,E,VS1
A998,1.06,Ideal,6249,F,SI1
A999,0.41,Ideal,1367,E,VVS1
A1000,0.3,Ideal,581,H,VVS2
A1001,0.65,Good,1744,I,VS1
A1002,1,Very Good,4392,E,SI2
A1003,1.5,Very Good,12247,E,SI1
A1004,0.76,Ideal,4223,D,VVS2
A1005,0.51,Premium,1627,F,VS1
A1006,1,Premium,3584,E,I1
A1007,0.32,Ideal,867,F,VVS1
A1008,0.41,Ideal,1015,D,SI1
A1009,0.32,Ideal,945,F,VVS2
A1010,1.13,Premium,4689,H,SI1
A1011,0.53,Very Good,1106,J,VS1
A1012,0.81,Ideal,4630,F,VVS2
A1013,1.5,Very Good,5902,J,SI2
A1014,1,Premium,5396,E,SI1
A1015,0.41,Premium,719,G,SI1
A1016,0.32,Ideal,1044,E,VVS1
A1017,1.5,Premium,7056,I,SI2
A1018,0.72,Ideal,4362,F,VVS1
A1019,0.4,Very Good,982,D,VS2
A1020,1,Good,3696,E,SI2
A1021,0.93,Ideal,4265,H,VS1
A1022,1,Premium,8154,G,VVS1
A1023,1.01,Premium,4327,G,SI2
A1024,1.55,Premium,7161,E,SI2
A1025,1.18,Ideal,11906,E,VVS2
A1026,0.3,Premium,570,F,VS1
A1027,0.33,Ideal,463,I,SI1
A1028,1.03,Fair,4328,I,VS1
A1029,1.17,Premium,7564,G,VS1
A1030,1.26,Very Good,8040,G,VS2
A1031,0.31,Premium,684,D,SI1
A1032,1.14,Premium,5135,F,SI1
A1033,0.32,Ideal,883,E,VVS2
A1034,0.31,Ideal,872,E,VS2
A1035,1.03,Very Good,6036,G,VS2
A1036,0.9,Ideal,4304,D,SI1
A1037,1.13,Premium,4746,I,SI1
A1038,1.05,Ideal,6586,G,VS2
A1039,1.34,Ideal,7893,F,SI1
A1040,1.03,Very Good,5948,D,SI1
A1041,0.51,Ideal,1875,G,VVS2
A1042,0.52,Ideal,1911,G,VVS2
A1043,0.33,Ideal,955,F,VVS1
A1044,0.52,Very Good,1088,I,SI1
A1045,1.64,Premium,8587,I,SI2
A1046,1.22,Ideal,5807,H,SI2
A1047,0.96,Premium,4204,G,SI2
A1048,0.75,Ideal,3192,E,VS2
A1049,0.4,Very Good,1010,D,VVS2
A1050,0.59,Premium,2538,D,VVS2
A1051,0.32,Ideal,645,F,VS2
A1052,0.96,Premium,4026,H,SI1
A1053,0.71,Premium,2443,G,VS2
A1054,0.79,Very Good,3047,F,SI1
A1055,0.36,Premium,1013,E,VS2
A1056,1,Premium,5645,F,SI1
A1057,0.82,Premium,3513,F,VS1
A1058,0.6,Ideal,1897,E,VS2
A1059,1.22,Very Good,6323,H,SI1
A1060,1.52,Fair,3504,H,I1
A1061,1.09,Premium,5237,E,SI1
A1062,0.53,Ideal,1939,F,VS1
A1063,0.39,Ideal,974,G,VVS2
A1064,0.58,Ideal,1776,F,SI2
A1065,1.26,Premium,14952,E,VVS1
A1066,0.4,Ideal,798,D,SI2
A1067,1.11,Ideal,8508,H,VVS1
A1068,1.1,Good,3918,F,SI2
A1069,0.41,Ideal,671,G,SI1
A1070,0.5,Very Good,1838,G,VVS2
A1071,1.52,Premium,13919,F,VS2
A1072,0.53,Ideal,1832,F,VS1
A1073,0.3,Very Good,526,G,VS2
A1074,0.29,Very Good,737,D,SI1
A1075,0.7,Ideal,3185,H,VS1
A1076,0.3,Ideal,532,I,VVS2
A1077,0.3,Very Good,789,E,VVS2
A1078,1.51,Premium,9833,H,SI1
A1079,1.03,Good,4671,D,SI2
A1080,0.71,Ideal,3007,G,SI1
A1081,0.3,Premium,452,G,SI2
A1082,0.7,Ideal,2530,I,VVS2
A1083,1.26,Premium,9896,F,VS1
A1084,1.23,Premium,3375,F,I1
A1085,0.84,Ideal,2879,G,SI2
A1086,0.4,Ideal,737,E,SI1
A1087,1.07,Ideal,4021,G,SI2
A1088,0.67,Good,2427,E,VS1
A1089,0.41,Ideal,1061,G,VS2
A1090,0.8,Ideal,3195,D,SI1
A1091,0.34,Ideal,760,F,VS1
A1092,0.32,Ideal,427,E,SI2
A1093,0.38,Ideal,983,D,VS1
A1094,0.56,Ideal,2066,D,VS2
A1095,0.31,Premium,593,G,SI1
A1096,0.42,Premium,709,I,SI2
A1097,0.71,Ideal,2291,F,SI2
A1098,0.91,Premium,2700,I,SI1
A1099,0.31,Very Good,462,D,SI2
A1100,2.35,Premium,14399,J,VS1
A1101,0.31,Premium,625,F,VS2
A1102,0.33,Very Good,868,G,VVS1
A1103,0.32,Ideal,466,I,VS2
A1104,0.71,Premium,2364,H,SI1
A1105,0.9,Very Good,4397,F,VS2
A1106,1.31,Premium,4743,F,SI2
A1107,1.2,Very Good,6019,H,SI1
A1108,0.5,Good,926,F,SI2
A1109,0.31,Very Good,679,F,VS1
A1110,0.37,Premium,794,D,VS2
A1111,0.24,Very Good,485,F,VVS1
A1112,1.06,Ideal,6426,D,SI1
A1113,0.41,Ideal,899,G,VS1
A1114,0.92,Ideal,4258,E,SI1
A1115,0.43,Very Good,850,I,VVS2
A1116,0.7,Very Good,2018,H,SI1
A1117,1,Very Good,6762,D,VS2
A1118,0.79,Very Good,3077,E,SI1
A1119,1.31,Ideal,8583,H,VS1
A1120,0.82,Ideal,2617,H,SI1
A1121,0.71,Very Good,2225,E,SI2
A1122,2.09,Premium,17001,H,SI2
A1123,0.43,Premium,871,F,SI2
A1124,0.26,Very Good,562,F,VVS1
A1125,1.01,Premium,6416,F,VS2
A1126,0.5,Very Good,1755,E,VS1
A1127,0.58,Ideal,1698,E,VS2
A1128,0.39,Ideal,752,G,VS1
A1129,1.21,Ideal,6279,I,VS1
A1130,1.51,Ideal,17649,E,VS1
A1131,0.54,Very Good,1311,F,SI2
A1132,0.9,Very Good,3644,I,VS1
A1133,0.33,Very Good,912,F,VVS1
A1134,0.5,Ideal,1317,E,SI1
A1135,0.43,Premium,919,E,SI2
A1136,0.32,Ideal,936,G,VVS2
A1137,0.9,Very Good,4592,H,VVS2
A1138,0.32,Premium,480,J,SI1
A1139,1.22,Ideal,6052,J,VS2
A1140,0.71,Very Good,2977,G,VVS2
A1141,0.38,Ideal,915,F,VS1
A1142,0.72,Good,2188,F,SI1
A1143,0.9,Very Good,3231,J,VS1
A1144,0.23,Very Good,505,F,VVS2
A1145,0.76,Very Good,2418,H,SI2
A1146,1.51,Ideal,11255,G,SI1
A1147,0.55,Ideal,1216,I,VS2
A1148,1.59,Ideal,8325,J,SI1
A1149,1.01,Very Good,6310,E,VS2
A1150,0.65,Ideal,2177,H,VVS1
A1151,0.38,Ideal,865,F,VS1
A1152,0.31,Premium,698,E,SI1
A1153,0.52,Fair,2144,F,IF
A1154,0.33,Ideal,743,G,VS2
A1155,1,Fair,1954,G,I1
A1156,0.91,Premium,3703,E,SI2
A1157,1.45,Premium,8740,G,VS1
A1158,0.72,Ideal,3759,F,VS1
A1159,0.46,Good,1267,E,VS2
A1160,1.01,Ideal,4785,D,SI2
A1161,0.71,Premium,2743,D,SI1
A1162,0.41,Ideal,1007,F,VS1
A1163,2.16,Premium,18481,I,VS2
A1164,0.3,Ideal,814,D,VVS2
A1165,1.19,Very Good,4329,J,SI2
A1166,0.55,Ideal,1588,G,VS2
A1167,0.53,Ideal,1659,D,VS2
A1168,1.03,Ideal,9881,F,VVS1
A1169,1,Fair,3192,H,SI2
A1170,0.9,Ideal,2634,F,I1
A1171,0.41,Very Good,689,D,SI1
A1172,0.4,Very Good,644,E,SI2
A1173,0.31,Ideal,625,H,VVS2
A1174,1.21,Premium,6849,H,VS2
A1175,0.41,Very Good,878,F,SI1
A1176,0.52,Very Good,1641,E,VS2
A1177,1.08,Premium,4627,G,SI2
A1178,1.01,Premium,4197,F,SI2
A1179,0.83,Ideal,4159,D,SI1
A1180,0.41,Very Good,755,E,SI1
A1181,0.31,Ideal,802,G,VS1
A1182,1.15,Very Good,5047,H,SI1
A1183,0.53,Ideal,1173,I,VS2
A1184,0.3,Premium,574,D,SI2
A1185,0.42,Premium,873,E,SI1
A1186,0.8,Premium,2292,J,VS1
A1187,0.23,Very Good,478,D,VVS1
A1188,0.32,Ideal,912,D,VS2
A1189,1,Very Good,4704,D,SI2
A1190,0.48,Ideal,1279,F,VS2
A1191,1.52,Ideal,9278,I,VS2
A1192,1.24,Very Good,6354,G,SI2
A1193,0.77,Very Good,2765,H,VS1
A1194,0.7,Good,2846,F,VS2
A1195,0.91,Very Good,2963,E,SI2
A1196,0.32,Ideal,972,D,VS2
A1197,1.31,Ideal,6484,H,SI2
A1198,0.93,Premium,3646,H,SI1
A1199,0.76,Premium,2364,G,SI2
A1200,0.53,Premium,1579,E,VS2
A1201,1.2,Good,6182,H,SI1
A1202,1.01,Premium,4525,I,SI1
A1203,0.38,Ideal,963,F,VVS2
A1204,0.26,Premium,724,E,VVS2
A1205,0.76,Very Good,4504,F,VVS1
A1206,1.1,Premium,5088,D,SI2
A1207,0.5,Very Good,1584,E,VS2
A1208,0.5,Ideal,1154,E,SI2
A1209,0.91,Premium,3669,I,VS1
A1210,0.38,Ideal,1069,E,VS1
A1211,2.01,Premium,14279,F,SI2
A1212,0.53,Very Good,1607,F,VS1
A1213,0.38,Premium,1067,D,VS1
A1214,1.51,Ideal,9442,I,VS2
A1215,0.37,Very Good,863,F,VS1
A1216,0.59,Ideal,1820,D,SI1
A1217,0.41,Ideal,1187,E,VVS2
A1218,0.71,Premium,2920,E,VS1
A1219,0.71,Ideal,2911,G,VS2
A1220,0.94,Ideal,7120,F,VS2
A1221,0.71,Ideal,2331,F,SI2
A1222,1,Very Good,5522,G,SI1
A1223,0.27,Ideal,432,I,VS1
A1224,1.02,Fair,4455,H,VS1
A1225,0.23,Very Good,485,E,VVS2
A1226,1.2,Fair,2376,I,I1
A1227,1.01,Good,8943,D,VVS2
A1228,1.55,Ideal,14039,G,VS2
A1229,0.44,Ideal,1438,E,VVS1
A1230,0.55,Premium,1374,F,SI1
A1231,0.5,Fair,1373,G,VS1
A1232,1.52,Very Good,7600,H,SI2
A1233,0.34,Ideal,973,E,VVS1
A1234,0.31,Very Good,446,H,SI1
A1235,0.3,Good,568,E,VS1
A1236,1.2,Ideal,7903,D,SI1
A1237,0.78,Premium,3538,E,VS1
A1238,0.9,Very Good,4715,F,VS2
A1239,1,Ideal,5887,G,VS2
A1240,1,Premium,8736,F,VVS1
A1241,0.3,Premium,709,D,SI1
A1242,0.3,Ideal,526,G,VS2
A1243,0.35,Ideal,994,F,VVS1
A1244,1.83,Ideal,11406,J,VS2
A1245,1.01,Ideal,4788,E,SI2
A1246,1.01,Premium,4588,G,SI1
A1247,0.4,Very Good,900,G,SI1
A1248,0.91,Good,3924,F,SI1
A1249,0.91,Very Good,3299,J,VS2
A1250,0.4,Premium,1050,F,VS1
A1251,1.44,Premium,4064,J,SI2
A1252,1.29,Premium,6140,I,SI1
A1253,0.39,Very Good,1009,G,VS2
A1254,0.31,Ideal,726,E,VS1
A1255,1.03,Ideal,6467,F,VS2
A1256,1.06,Ideal,6619,H,VS2
A1257,1.11,Very Good,4316,J,SI1
A1258,0.41,Good,904,E,SI1
A1259,0.32,Ideal,828,F,VS2
A1260,0.32,Ideal,450,G,SI2
A1261,0.24,Ideal,678,F,VVS2
A1262,1.15,Premium,5506,H,SI1
A1263,0.32,Good,449,I,VS2
A1264,0.83,Ideal,3625,E,VS2
A1265,1,Premium,6552,G,VS1
A1266,1.12,Ideal,6110,H,VS2
A1267,0.56,Very Good,1580,H,VS1
A1268,1.07,Ideal,5063,H,VS1
A1269,0.28,Very Good,522,G,VVS2
A1270,2.01,Very Good,16383,I,VS2
A1271,1.01,Good,2846,H,I1
A1272,0.32,Premium,756,D,SI1
A1273,1.12,Ideal,8701,G,VVS2
A1274,0.41,Very Good,719,G,SI1
A1275,1.41,Premium,8686,H,VS2
A1276,0.31,Premium,907,H,VVS1
A1277,1.51,Very Good,9283,I,SI1
A1278,0.32,Premium,645,G,VS1
A1279,0.23,Very Good,431,H,VVS2
A1280,1.51,Good,6394,J,SI1
A1281,0.4,Good,1080,F,VVS1
A1282,1.56,Premium,9120,F,SI1
A1283,0.79,Ideal,3256,E,SI1
A1284,0.91,Premium,2913,I,SI2
A1285,1,Premium,5967,G,VS2
A1286,1.01,Premium,5525,E,SI1
A1287,0.51,Premium,2203,F,VS2
A1288,1.51,Good,11087,D,SI1
A1289,1.15,Very Good,6831,G,VS2
A1290,0.52,Ideal,1232,F,SI1
A1291,0.4,Good,737,F,SI1
A1292,0.32,Premium,393,J,VS2
A1293,0.73,Premium,3250,D,VS2
A1294,0.56,Ideal,1685,F,SI1
A1295,0.9,Premium,3387,H,SI1
A1296,0.54,Premium,1600,H,VS1
A1297,0.71,Ideal,3321,D,VS2
A1298,1.04,Ideal,6012,G,VS2
A1299,0.71,Very Good,2240,G,SI1
A1300,1.19,Very Good,5644,I,VS1
A1301,0.4,Premium,877,G,VS1
A1302,0.31,Ideal,975,F,VVS1
A1303,1.22,Premium,2699,G,I1
A1304,1.21,Premium,4492,J,SI1
A1305,1.53,Premium,12602,G,VS2
A1306,0.75,Ideal,2383,I,SI1
A1307,1.05,Ideal,6486,G,VS2
A1308,1.25,Very Good,4060,H,SI2
A1309,1.4,Premium,8847,H,VS2
A1310,0.74,Ideal,3087,D,VS2
A1311,0.31,Very Good,625,F,VS2
A1312,0.3,Ideal,878,G,VVS2
A1313,0.92,Very Good,3534,F,SI2
A1314,1.86,Premium,11520,H,SI2
A1315,1.5,Good,6300,E,SI2
A1316,0.55,Ideal,1667,E,VS2
A1317,0.32,Very Good,393,H,SI2
A1318,1.07,Ideal,9532,G,IF
A1319,1.13,Ideal,6980,I,VS1
A1320,0.57,Ideal,2339,F,VVS2
A1321,0.33,Very Good,445,I,SI1
A1322,1,Fair,4704,D,SI1
A1323,0.26,Good,597,E,IF
A1324,0.92,Premium,2607,F,I1
A1325,0.3,Ideal,795,E,VS2
A1326,0.33,Ideal,854,G,VS1
A1327,0.37,Premium,989,D,VS2
A1328,1.01,Premium,5543,D,SI1
A1329,0.3,Premium,605,F,VS2
A1330,1.53,Premium,9022,I,SI1
A1331,0.53,Very Good,1408,E,SI1
A1332,1.01,Premium,4688,E,SI2
A1333,0.9,Very Good,3997,D,SI1
A1334,0.77,Very Good,3917,F,VVS2
A1335,1,Ideal,7177,F,VS1
A1336,1.03,Very Good,5498,D,SI1
A1337,0.28,Very Good,522,H,VVS2
A1338,0.31,Good,1052,E,IF
A1339,0.7,Premium,1724,I,SI2
A1340,0.7,Ideal,4951,F,VVS1
A1341,0.72,Ideal,2737,F,SI1
A1342,1.51,Ideal,10935,E,SI2
A1343,2.5,Premium,18447,I,SI2
A1344,0.59,Ideal,1828,F,VS2
A1345,0.32,Ideal,900,E,VS2
A1346,2.01,Very Good,16728,F,SI2
A1347,0.7,Ideal,1966,G,SI2
A1348,0.61,Very Good,1805,F,VS2
A1349,0.53,Very Good,1648,G,VS1
A1350,1.04,Ideal,4455,G,SI2
A1351,0.38,Good,659,I,SI1
A1352,0.39,Ideal,1124,F,VVS1
A1353,0.35,Very Good,833,G,IF
A1354,0.31,Ideal,502,H,VS2
A1355,0.78,Ideal,2240,G,SI2
A1356,0.43,Ideal,745,F,SI1
A1357,0.57,Ideal,1868,G,VS1
A1358,0.52,Ideal,1292,D,SI2
